((0.537505,0.518691),0.782337)
((0.447865,0.71309),0.702926)
((0.546868,0.30477),0.925565)
((0.545707,0.983756),0.472984)
((0.309964,0.170534),0.997939)
((0.973255,0.69752),0.416064)
((0.378259,0.263175),0.987636)
((0.584601,0.67788),0.615521)
((0.979826,0.0952568),0.789032)
((0.727061,0.164658),0.907156)
((0.539787,0.685879),0.645229)
((0.461539,0.92936),0.544894)
((0.0436998,0.927964),0.893203)
((0.0561719,0.614953),0.986882)
((0.118503,0.762039),0.929828)
((0.279249,0.656008),0.887873)
((0.28073,0.727114),0.839861)
((0.369098,0.827597),0.684376)
((0.0318845,0.914805),0.90772)
((0.811353,0.341849),0.702407)
((0.0853396,0.784609),0.936907)
((0.0393686,0.463599),0.997661)
((0.0477842,0.62397),0.986938)
((0.141479,0.0276103),0.999962)
((0.719227,0.86854),0.443388)
((0.192269,0.259014),0.998598)
((0.554419,0.653808),0.657527)
((0.188374,0.598119),0.960396)
((0.581772,0.244546),0.938017)
((0.213072,0.700275),0.905948)
((0.00658449,0.492321),0.997826)
((0.356283,0.287314),0.987431)
((0.219435,0.725381),0.887555)
((0.114911,0.251319),0.999523)
((0.640186,0.926265),0.453754)
((0.593168,0.725526),0.576991)
((0.710873,0.632536),0.557044)
((0.189125,0.758658),0.888905)
((0.256506,0.330603),0.99323)
((0.786268,0.975733),0.395984)
((0.199143,0.978537),0.726272)
((0.234747,0.753563),0.858519)
((0.632344,0.42312),0.781264)
((0.351682,0.214116),0.994455)
((0.667666,0.564754),0.634606)
((0.914391,0.674251),0.440767)
((0.0570743,0.270674),0.999712)
((0.961565,0.276509),0.642877)
((0.996055,0.0764758),0.793552)
((0.527828,0.636241),0.693967)
((0.0027406,0.120996),0.999979)
((0.361767,0.713614),0.78001)
((0.753532,0.550891),0.582068)
((0.472272,0.010038),0.997889)
((0.881495,0.25854),0.719393)
((0.985771,0.080638),0.797499)
((0.237077,0.220518),0.998463)
((0.834201,0.869421),0.408032)
((0.643638,0.185882),0.937533)
((0.0835366,0.311304),0.999327)
((0.750636,0.997927),0.399624)
((0.985555,0.807711),0.387885)
((0.268601,0.947119),0.685564)
((0.0842195,0.264656),0.999621)
((0.023595,0.612048),0.990922)
((0.900897,0.0263356),0.896248)
((0.733043,0.262663),0.833559)
((0.73995,0.486575),0.639027)
((0.813555,0.212221),0.813881)
((0.496613,0.695049),0.67446)
((0.470761,0.482384),0.864508)
((0.775688,0.707838),0.482021)
((0.702902,0.609888),0.576774)
((0.577259,0.34654),0.882966)
((0.795771,0.660795),0.494216)
((0.657844,0.546407),0.656634)
((0.658722,0.643398),0.584924)
((0.354117,0.927323),0.625476)
((0.590517,0.438337),0.803603)
((0.191979,0.614112),0.954035)
((0.0503844,0.0928755),0.999973)
((0.640448,0.783428),0.51425)
((0.355539,0.380398),0.970475)
((0.270003,0.169094),0.998763)
((0.592619,0.766616),0.552131)
((0.864143,0.0633806),0.892965)
((0.249,0.639831),0.91604)
((0.771218,0.951901),0.404678)
((0.249719,0.348477),0.992417)
((0.298441,0.0454893),0.999627)
((0.0092723,0.956285),0.901112)
((0.591896,0.667995),0.616979)
((0.599683,0.946013),0.463363)
((0.595318,0.1902),0.95482)
((0.38435,0.787297),0.701588)
((0.804313,0.434734),0.630929)
((0.880173,0.444761),0.571394)
((0.218162,0.235712),0.99854)
((0.825158,0.488165),0.577196)
((0.404805,0.417778),0.940599)
((0.254781,0.268948),0.996635)
((0.481158,0.50378),0.841032)
((0.908779,0.252377),0.703345)
((0.455682,0.158498),0.990599)
((0.600854,0.754123),0.554164)
((0.203987,0.610126),0.950745)
((0.710407,0.795883),0.473785)
((0.278121,0.31009),0.993084)
((0.741896,0.873439),0.433951)
((0.50029,0.126246),0.989359)
((0.660736,0.304603),0.854525)
((0.560981,0.540909),0.743401)
((0.749364,0.779143),0.463831)
((0.77662,0.574522),0.551816)
((0.267308,0.181425),0.998609)
((0.9923,0.522088),0.47119)
((0.450373,0.473458),0.884956)
((0.0258688,0.359152),0.999419)
((0.725835,0.481551),0.653991)
((0.51765,0.326688),0.929229)
((0.235673,0.721637),0.878346)
((0.936814,0.946081),0.373032)
((0.51752,0.214935),0.970662)
((0.256171,0.259416),0.996933)
((0.0883738,0.756461),0.946235)
((0.385663,0.74911),0.730321)
((0.0610645,0.946644),0.870041)
((0.290018,0.810428),0.769632)
((0.725787,0.0666385),0.954977)
((0.38495,0.993094),0.560893)
((0.248064,0.37725),0.989996)
((0.515183,0.698437),0.656116)
((0.850708,0.541051),0.528592)
((0.0575896,0.576543),0.990695)
((0.022602,0.575239),0.993723)
((0.903231,0.258275),0.702483)
((0.296876,0.840045),0.740494)
((0.204356,0.814396),0.841786)
((0.0549799,0.460527),0.997277)
((0.0738122,0.143354),0.99993)
((0.216989,0.459475),0.983928)
((0.892463,0.278053),0.693553)
((0.406118,0.182482),0.992842)
((0.0884812,0.131905),0.999927)
((0.24912,0.473431),0.975169)
((0.124999,0.497184),0.991138)
((0.850681,0.640182),0.478478)
((0.195621,0.701389),0.91587)
((0.181233,0.253211),0.998862)
((0.277932,0.203835),0.997923)
((0.82845,0.181163),0.828536)
((0.46211,0.125327),0.992938)
((0.0212076,0.666467),0.985435)
((0.939723,0.0761875),0.834575)
((0.126994,0.013535),0.999974)
((0.219541,0.343982),0.99484)
((0.47301,0.112005),0.993131)
((0.622035,0.879128),0.47963)
((0.294486,0.710516),0.84036)
((0.0110328,0.543607),0.996014)
((0.183948,0.136032),0.999731)
((0.040791,0.0346293),0.999988)
((0.776214,0.236412),0.822212)
((0.736019,0.957447),0.412611)
((0.489623,0.0139506),0.997289)
((0.161282,0.318074),0.998068)
((0.195113,0.623392),0.949595)
((0.443401,0.216321),0.98506)
((0.289859,0.383123),0.98372)
((0.292508,0.416852),0.977261)
((0.396658,0.51205),0.896497)
((0.760835,0.869668),0.42891)
((0.624054,0.38287),0.821406)
((0.748796,0.918541),0.418933)
((0.0933863,0.759829),0.942808)
((0.462148,0.277334),0.968789)
((0.895861,0.502939),0.525828)
((0.311963,0.672074),0.85329)
((0.739351,0.0479821),0.957197)
((0.629521,0.228974),0.922909)
((0.0619327,0.790803),0.945221)
((0.547048,0.257046),0.947278)
((0.414195,0.990449),0.542629)
((0.473367,0.704053),0.687572)
((0.373572,0.765875),0.728078)
((0.120906,0.770231),0.924916)
((0.277925,0.88174),0.725998)
((0.639899,0.901979),0.462659)
((0.26461,0.388695),0.98669)
((0.82052,0.357997),0.681207)
((0.148524,0.282668),0.99892)
((0.635331,0.0443846),0.982658)
((0.785606,0.947294),0.402164)
((0.716459,0.524957),0.627378)
((0.995276,0.34598),0.567854)
((0.753932,0.0572089),0.94869)
((0.136783,0.30098),0.998836)
((0.314255,0.550977),0.924053)
((0.291429,0.787622),0.785845)
((0.255031,0.665001),0.898774)
((0.553497,0.375937),0.879198)
((0.435232,0.831422),0.625215)
((0.257677,0.0751303),0.999679)
((0.733402,0.522287),0.61671)
((0.463825,0.553922),0.816744)
((0.880284,0.612349),0.477958)
((0.836589,0.515615),0.552023)
((0.656733,0.622196),0.600866)
((0.462909,0.373192),0.933601)
((0.147153,0.458185),0.992371)
((0.719172,0.901085),0.433127)
((0.515394,0.855955),0.550753)
((0.202065,0.829649),0.833135)
((0.406932,0.493494),0.90099)
((0.61727,0.661963),0.602106)
((0.158495,0.170768),0.999699)
((0.0378999,0.593726),0.991115)
((0.00219013,0.295577),0.999806)
((0.668857,0.735592),0.523129)
((0.817864,0.132682),0.873463)
((0.289513,0.698148),0.852993)
((0.745031,0.126103),0.919791)
((0.213763,0.401764),0.991122)
((0.748299,0.676671),0.510324)
((0.774956,0.895452),0.417476)
((0.134856,0.494129),0.990441)
((0.796536,0.65025),0.49894)
((0.350084,0.998601),0.582839)
((0.479899,0.757016),0.641794)
((0.492095,0.097169),0.992826)
((0.418979,0.65059),0.778928)
((0.267937,0.456879),0.974358)
((0.244316,0.270127),0.996986)
((0.752456,0.913173),0.41929)
((0.00571871,0.57032),0.995055)
((0.0458546,0.295232),0.99966)
((0.268469,0.790885),0.803848)
((0.421335,0.482231),0.898582)
((0.192649,0.169634),0.999536)
((0.158903,0.967606),0.771868)
((0.0650852,0.293759),0.999573)
((0.461735,0.861622),0.584682)
((0.944009,0.811818),0.395423)
((0.860223,0.423908),0.599245)
((0.568834,0.352318),0.884713)
((0.521077,0.987813),0.483057)
((0.00290771,0.789013),0.967007)
((0.444692,0.247224),0.979658)
((0.0591403,0.197148),0.999884)
((0.160397,0.064859),0.999922)
((0.767468,0.206251),0.852765)
((0.360091,0.035937),0.99927)
((0.997137,0.781426),0.3908)
((0.518168,0.189786),0.97646)
((0.95106,0.677071),0.428264)
((0.157392,0.0161452),0.99996)
((0.97083,0.619127),0.441063)
((0.877767,0.914839),0.388527)
((0.430945,0.73799),0.698357)
((0.338747,0.999779),0.590686)
((0.0903077,0.859823),0.898811)
((0.987592,0.0932154),0.785025)
((0.648836,0.432284),0.759494)
((0.340439,0.707977),0.803264)
((0.629433,0.500836),0.717761)
((0.772836,0.396901),0.686275)
((0.707087,0.132927),0.934328)
((0.432838,0.704224),0.723413)
((0.914353,0.951006),0.375829)
((0.89401,0.865413),0.394909)
((0.628077,0.0514019),0.982635)
((0.881558,0.598908),0.483465)
((0.670528,0.759325),0.509952)
((0.513747,0.101473),0.990571)
((0.497315,0.852493),0.564943)
((0.101252,0.587623),0.983807)
((0.712316,0.0888443),0.951305)
((0.680838,0.361153),0.793302)
((0.521129,0.0212773),0.995773)
((0.0691297,0.150561),0.999928)
((0.522113,0.841965),0.554365)
((0.547463,0.229201),0.957528)
((0.974892,0.980301),0.363253)
((0.933425,0.889246),0.382642)
((0.931307,0.827435),0.39484)
((0.754659,0.559385),0.575587)
((0.878836,0.636217),0.468302)
((0.158292,0.549365),0.979752)
((0.395542,0.672039),0.782664)
((0.650838,0.892857),0.461466)
((0.524532,0.75209),0.609684)
((0.48048,0.236849),0.974298)
((0.840934,0.161318),0.835603)
((0.598002,0.362063),0.857505)
((0.182595,0.667131),0.9383)
((0.512624,0.704708),0.653507)
((0.509097,0.060087),0.994267)
((0.933909,0.483989),0.516535)
((0.0403877,0.867333),0.925045)
((0.373235,0.971695),0.581921)
((0.694768,0.127894),0.941915)
((0.531079,0.573604),0.742409)
((0.764111,0.689372),0.495985)
((0.122969,0.159653),0.999836)
((0.36141,0.773807),0.732914)
((0.0525101,0.885943),0.909333)
((0.525897,0.53299),0.780586)
((0.122791,0.366832),0.997868)
((0.694308,0.720793),0.516655)
((0.728895,0.876903),0.437282)
((0.387924,0.241519),0.989028)
((0.581611,0.897021),0.491649)
((0.301606,0.51552),0.945702)
((0.381011,0.341994),0.973362)
((0.382853,0.754245),0.728813)
((0.313688,0.0776212),0.999315)
((0.882139,0.844768),0.402053)
((0.651226,0.64625),0.588289)
((0.534139,0.774195),0.587674)
((0.805903,0.89555),0.409016)
((0.548002,0.858413),0.528894)
((0.781493,0.0738993),0.929782)
((0.391403,0.904284),0.610822)
((0.440731,0.0857105),0.996433)
((0.625077,0.169625),0.951825)
((0.962613,0.0130013),0.868791)
((0.411145,0.544224),0.865681)
((0.910022,0.712751),0.429644)
((0.0597439,0.291033),0.999615)
((0.0547442,0.442597),0.997777)
((0.0452784,0.368433),0.999168)
((0.520218,0.927418),0.510368)
((0.213201,0.171444),0.999381)
((0.573667,0.74734),0.576701)
((0.945639,0.37957),0.575076)
((0.64289,0.493641),0.712325)
((0.237983,0.424382),0.985713)
((0.56754,0.629386),0.665549)
((0.328666,0.00827113),0.999658)
((0.715097,0.953743),0.419532)
((0.177897,0.67771),0.936162)
((0.966744,0.589041),0.453463)
((0.221934,0.876767),0.781387)
((0.301792,0.281678),0.993367)
((0.1678,0.356536),0.996749)
((0.724275,0.213078),0.877242)
((0.724969,0.244493),0.853732)
((0.140496,0.938169),0.809898)
((0.415938,0.714163),0.73069)
((0.685509,0.361576),0.789102)
((0.0937334,0.328399),0.999056)
((0.855217,0.331717),0.676334)
((0.752781,0.422758),0.680674)
((0.961103,0.0814473),0.814887)
((0.431029,0.6762),0.747564)
((0.0351903,0.608925),0.990029)
((0.353909,0.00193459),0.999563)
((0.197966,0.575843),0.963748)
((0.878701,0.499758),0.537155)
((0.857521,0.0465011),0.907344)
((0.856294,0.581796),0.503609)
((0.259579,0.581263),0.937795)
((0.82629,0.400075),0.641937)
((0.519432,0.242227),0.962343)
((0.114238,0.204941),0.999738)
((0.603804,0.207971),0.94465)
((0.53334,0.459021),0.833684)
((0.539688,0.286121),0.937968)
((0.881779,0.500791),0.534809)
((0.367568,0.312807),0.981994)
((0.176991,0.402759),0.994016)
((0.921733,0.5309),0.497749)
((0.404693,0.119699),0.996512)
((0.106744,0.283394),0.999359)
((0.619457,0.964265),0.448873)
((0.329896,0.475751),0.949212)
((0.546061,0.589475),0.71612)
((0.0570138,0.372351),0.99899)
((0.98955,0.576446),0.450156)
((0.614578,0.103788),0.974784)
((0.781386,0.218382),0.833072)
((0.311759,0.314726),0.98957)
((0.677403,0.851447),0.465957)
((0.600847,0.559181),0.693687)
((0.352238,0.968415),0.599943)
((0.871989,0.529229),0.523723)
((0.371174,0.793721),0.708482)
((0.0601289,0.775867),0.951148)
((0.913421,0.166872),0.776085)
((0.0592614,0.532878),0.993838)
((0.131137,0.389157),0.996962)
((0.00862907,0.677198),0.985905)
((0.978632,0.0656429),0.81571)
((0.0495488,0.968181),0.865812)
((0.642088,0.664127),0.582777)
((0.0719692,0.423475),0.997797)
((0.882508,0.383728),0.613907)
((0.738201,0.559911),0.586359)
((0.235175,0.339048),0.994161)
((0.119093,0.587413),0.980727)
((0.307463,0.991081),0.621074)
((0.116642,0.678637),0.960766)
((0.784803,0.176771),0.863067)
((0.454504,0.698223),0.708827)
((0.343643,0.513765),0.926565)
((0.231101,0.47478),0.978806)
((0.902922,0.23973),0.719161)
((0.151979,0.881554),0.839336)
((0.305373,0.201527),0.997187)
((0.849735,0.947461),0.388029)
((0.865654,0.921704),0.389659)
((0.370936,0.748162),0.744454)
((0.305433,0.109137),0.999082)
((0.308074,0.540608),0.932138)
((0.448185,0.427166),0.91396)
((0.128021,0.755648),0.927675)
((0.418247,0.244664),0.984614)
((0.434285,0.20305),0.988058)
((0.421435,0.888788),0.597567)
((0.901273,0.765078),0.417001)
((0.402553,0.132375),0.996062)
((0.239858,0.305475),0.995733)
((0.372105,0.391837),0.962494)
((0.187029,0.677478),0.931757)
((0.593364,0.0367644),0.98926)
((0.624939,0.459018),0.757105)
((0.958469,0.995876),0.363456)
((0.207181,0.263902),0.998212)
((0.105013,0.515254),0.991463)
((0.80451,0.553198),0.548007)
((0.94242,0.932531),0.374166)
((0.308845,0.360668),0.984101)
((0.177195,0.74313),0.905425)
((0.563718,0.598629),0.693315)
((0.631918,0.464992),0.746032)
((0.363707,0.0344716),0.999249)
((0.597366,0.603565),0.660997)
((0.339947,0.969471),0.608954)
((0.995402,0.526976),0.467849)
((0.646949,0.588766),0.632565)
((0.56374,0.271889),0.933534)
((0.0477844,0.522209),0.995146)
((0.267764,0.254965),0.996658)
((0.786111,0.372777),0.696118)
((0.770219,0.59062),0.54588)
((0.925974,0.71264),0.424907)
((0.523151,0.23482),0.963495)
((0.0733078,0.700346),0.968363)
((0.97795,0.637026),0.432787)
((0.298975,0.609868),0.901885)
((0.102017,0.662682),0.969438)
((0.64434,0.699383),0.558809)
((0.266247,0.984287),0.660885)
((0.668855,0.261649),0.879903)
((0.511263,0.315804),0.937393)
((0.850415,0.0750032),0.893274)
((0.587692,0.8982),0.488091)
((0.597212,0.855456),0.502519)
((0.153165,0.383323),0.99631)
((0.228233,0.923384),0.740463)
((0.973944,0.154208),0.740543)
((0.636024,0.497095),0.715273)
((0.389028,0.709332),0.758871)
((0.197441,0.366977),0.994854)
((0.346358,0.496415),0.933317)
((0.976846,0.448375),0.514543)
((0.159097,0.621185),0.963295)
((0.147759,0.425344),0.994536)
((0.605472,0.816613),0.516989)
((0.686993,0.116735),0.949613)
((0.132417,0.537409),0.985933)
((0.191738,0.720109),0.908587)
((0.435609,0.78895),0.655411)
((0.575565,0.588774),0.691146)
((0.172273,0.803799),0.873827)
((0.512158,0.146217),0.98533)
((0.958006,0.148182),0.758293)
((0.643312,0.347034),0.834861)
((0.857514,0.840752),0.409043)
((0.714011,0.203872),0.890067)
((0.337168,0.690857),0.819048)
((0.652248,0.496265),0.70218)
((0.312042,0.800006),0.757566)
((0.921609,0.917514),0.379936)
((0.616619,0.608603),0.641477)
((0.0342488,0.749036),0.967663)
((0.146012,0.225987),0.999482)
((0.469145,0.58162),0.790217)
((0.0149368,0.0447107),0.99999)
((0.170394,0.18721),0.999566)
((0.848509,0.682552),0.46168)
((0.333427,0.806516),0.732905)
((0.830735,0.976739),0.386456)
((0.15355,0.688249),0.943205)
((0.817492,0.867561),0.412872)
((0.892121,0.154659),0.803156)
((0.558418,0.544369),0.742749)
((0.650924,0.870461),0.470008)
((0.344375,0.572534),0.894301)
((0.787975,0.960995),0.398646)
((0.181136,0.822224),0.855277)
((0.710031,0.327148),0.798269)
((0.0482101,0.179176),0.99992)
((0.908768,0.0631469),0.865724)
((0.223887,0.0791621),0.999783)
((0.250357,0.0723965),0.999718)
((0.761714,0.583785),0.55529)
((0.878912,0.592449),0.487654)
((0.560524,0.0324623),0.992666)
((0.280698,0.378015),0.985855)
((0.900024,0.172819),0.781204)
((0.532675,0.458442),0.834659)
((0.717189,0.183599),0.901184)
((0.328903,0.0615638),0.999321)
((0.756133,0.116878),0.919265)
((0.0225586,0.937269),0.902276)
((0.939101,0.73259),0.415589)
((0.264417,0.987311),0.66036)
((0.911766,0.173185),0.771752)
((0.0504583,0.135653),0.999953)
((0.252347,0.300816),0.995321)
((0.20805,0.0140616),0.999924)
((0.8846,0.0869621),0.863616)
((0.60651,0.445124),0.784562)
((0.119424,0.887208),0.861864)
((0.823139,0.0194481),0.93805)
((0.060028,0.355814),0.99914)
((0.47789,0.777216),0.628865)
((0.539413,0.806793),0.563534)
((0.83878,0.295546),0.720812)
((0.923671,0.861339),0.389594)
((0.232815,0.862772),0.781967)
((0.593929,0.497232),0.751438)
((0.850084,0.505695),0.550145)
((0.670417,0.900542),0.450838)
((0.641348,0.922765),0.45452)
((0.201357,0.849398),0.819787)
((0.936826,0.0859575),0.828556)
((0.93636,0.543337),0.485037)
((0.531081,0.0557841),0.993073)
((0.430545,0.35422),0.95494)
((0.0752322,0.490573),0.995233)
((0.710034,0.553123),0.61121)
((0.26779,0.249448),0.996862)
((0.359916,0.10657),0.998249)
((0.544994,0.283587),0.936725)
((0.967909,0.777809),0.397609)
((0.146359,0.561838),0.97989)
((0.275041,0.996442),0.644733)
((0.0675323,0.945459),0.865825)
((0.896984,0.70888),0.434954)
((0.868224,0.0983417),0.86584)
((0.558278,0.80505),0.551996)
((0.184299,0.494638),0.983972)
((0.348387,0.715381),0.790558)
((0.550422,0.778932),0.573041)
((0.069601,0.625654),0.983471)
((0.269505,0.779635),0.8113)
((0.178776,0.537295),0.977804)
((0.029083,0.538692),0.995345)
((0.643865,0.574077),0.646214)
((0.822279,0.611774),0.505323)
((0.351886,0.968638),0.600076)
((0.173612,0.626927),0.956644)
((0.96508,0.241144),0.670091)
((0.572386,0.862065),0.512874)
((0.950024,0.440609),0.533015)
((0.960406,0.508302),0.491121)
((0.245659,0.144706),0.99933)
((0.00293969,0.594046),0.993913)
((0.860086,0.553361),0.516665)
((0.372978,0.929687),0.608671)
((0.179015,0.642483),0.949311)
((0.709322,0.357792),0.77264)
((0.179779,0.738406),0.906321)
((0.896484,0.823644),0.403506)
((0.312482,0.718763),0.819312)
((0.435418,0.664368),0.75317)
((0.687401,0.60903),0.58803)
((0.291295,0.652481),0.881646)
((0.850174,0.863681),0.40539)
((0.514546,0.800198),0.585137)
((0.30429,0.474952),0.959033)
((0.3085,0.549949),0.927589)
((0.619658,0.31144),0.878391)
((0.143996,0.479744),0.99085)
((0.864801,0.516974),0.534754)
((0.409431,0.0438163),0.998508)
((0.159457,0.118753),0.999844)
((0.401608,0.339236),0.968744)
((0.857159,0.298092),0.703857)
((0.162879,0.169641),0.999685)
((0.0168544,0.598297),0.992604)
((0.834009,0.704255),0.458904)
((0.207327,0.125304),0.999682)
((0.356736,0.0575006),0.999081)
((0.988984,0.871282),0.376229)
((0.857699,0.293274),0.707651)
((0.346234,0.166199),0.996977)
((0.843224,0.965891),0.385964)
((0.477638,0.987219),0.505988)
((0.445635,0.34244),0.953617)
((0.504193,0.855065),0.558726)
((0.386256,0.66365),0.797445)
((0.973819,0.787864),0.394198)
((0.00288585,0.830977),0.955541)
((0.0859553,0.165765),0.999891)
((0.000618079,0.10281),0.999983)
((0.764063,0.834627),0.438615)
((0.807065,0.971389),0.39229)
((0.95993,0.163801),0.742712)
((0.02889,0.948915),0.891934)
((0.0350825,0.886589),0.919325)
((0.242189,0.381316),0.990209)
((0.0527872,0.0854129),0.999975)
((0.347207,0.530426),0.916226)
((0.0726323,0.792842),0.939661)
((0.872865,0.576825),0.498034)
((0.647908,0.259121),0.894935)
((0.240476,0.621726),0.929432)
((0.0469849,0.243361),0.999821)
((0.452703,0.13294),0.993069)
((0.409127,0.453322),0.921804)
((0.23575,0.173189),0.999156)
((0.287948,0.0428146),0.999686)
((0.144579,0.247879),0.999331)
((0.206615,0.173469),0.999417)
((0.196793,0.241698),0.998797)
((0.0600571,0.438982),0.997725)
((0.623014,0.112844),0.970587)
((0.524395,0.970222),0.488782)
((0.64327,0.597028),0.629228)
((0.763064,0.516135),0.59979)
((0.173853,0.410971),0.993702)
((0.775257,0.414329),0.669721)
((0.0326977,0.822241),0.946572)
((0.65769,0.485401),0.706698)
((0.955182,0.0668165),0.831429)
((0.938723,0.190931),0.734757)
((0.240006,0.226671),0.998284)
((0.233746,0.384584),0.990753)
((0.47455,0.440362),0.889938)
((0.558053,0.671343),0.641242)
((0.682059,0.61811),0.585607)
((0.110325,0.305074),0.999124)
((0.730954,0.634721),0.54326)
((0.275295,0.374224),0.987097)
((0.231749,0.0383591),0.999858)
((0.89036,0.405602),0.592255)
((0.449331,0.665616),0.739678)
((0.81993,0.482028),0.584887)
((0.487858,0.47762),0.855127)
((0.967429,0.443039),0.522347)
((0.544437,0.906152),0.507063)
((0.633971,0.784442),0.517344)
((0.132823,0.867717),0.863771)
((0.169026,0.607372),0.964015)
((0.308079,0.727079),0.816906)
((0.278715,0.990138),0.645922)
((0.345189,0.389041),0.971025)
((0.295212,0.0761431),0.99947)
((0.0237619,0.570507),0.993935)
((0.450367,0.25551),0.97685)
((0.608866,0.340727),0.865222)
((0.661112,0.0581967),0.97513)
((0.00634357,0.481042),0.998088)
((0.540225,0.494201),0.800084)
((0.958662,0.507654),0.492228)
((0.937241,0.503099),0.504587)
((0.413806,0.571212),0.844506)
((0.287541,0.546629),0.939346)
((0.438929,0.456567),0.902778)
((0.154002,0.747007),0.917386)
((0.183646,0.432717),0.991229)
((0.737146,0.528835),0.60914)
((0.821758,0.0323573),0.932476)
((0.604978,0.84552),0.503086)
((0.602864,0.0553455),0.985756)
((0.10103,0.211731),0.999759)
((0.396073,0.762142),0.710638)
((0.269927,0.402416),0.983991)
((0.243185,0.810152),0.811804)
((0.896618,0.201847),0.758033)
((0.317807,0.833859),0.726026)
((0.704945,0.731613),0.505458)
((0.40507,0.992486),0.547535)
((0.278242,0.843999),0.754612)
((0.449053,0.432244),0.910647)
((0.591007,0.632699),0.643718)
((0.864961,0.328152),0.671805)
((0.161534,0.686719),0.940195)
((0.36051,0.766512),0.739472)
((0.532239,0.963374),0.487754)
((0.821858,0.633269),0.494869)
((0.175104,0.21793),0.999319)
((0.395411,0.445032),0.932884)
((0.620347,0.638596),0.616338)
((0.255184,0.516964),0.962493)
((0.840443,0.572991),0.516333)
((0.350823,0.545388),0.905958)
((0.304603,0.755893),0.798263)
((0.537874,0.582845),0.728772)
((0.599893,0.986927),0.448888)
((0.0150888,0.190899),0.99994)
((0.619627,0.880049),0.480379)
((0.519052,0.781161),0.594215)
((0.566768,0.879561),0.507488)
((0.547673,0.0990066),0.98706)
((0.842935,0.369531),0.654149)
((0.732276,0.0180398),0.968599)
((0.587461,0.127687),0.975264)
((0.463072,0.207808),0.983339)
((0.766283,0.718256),0.481712)
((0.724772,0.606726),0.564328)
((0.291246,0.0755955),0.9995)
((0.152114,0.595849),0.971749)
((0.831489,0.689988),0.465534)
((0.178695,0.431382),0.991799)
((0.676915,0.193784),0.917474)
((0.622281,0.296542),0.886725)
((0.073833,0.141333),0.999932)
((0.0777023,0.640601),0.979647)
((0.0208941,0.625375),0.989999)
((0.739608,0.863829),0.437719)
((0.994906,0.471883),0.493571)
((0.881869,0.582367),0.491086)
((0.59957,0.344941),0.868782)
((0.790175,0.365853),0.698779)
((0.0631961,0.514948),0.994639)
((0.972579,0.354442),0.575858)
((0.590543,0.124692),0.975271)
((0.950292,0.422032),0.544235)
((0.81468,0.128986),0.87814)
((0.853414,0.491595),0.557075)
((0.32277,0.475695),0.952043)
((0.788137,0.396603),0.674283)
((0.617028,0.865839),0.487695)
((0.037204,0.637922),0.986707)
((0.491214,0.776812),0.61851)
((0.501751,0.48612),0.838044)
((0.248695,0.38362),0.989266)
((0.0684875,0.848265),0.918053)
((0.728561,0.858663),0.443282)
((0.214118,0.791757),0.849264)
((0.373611,0.186697),0.994765)
((0.146199,0.964154),0.786079)
((0.31139,0.0964908),0.999155)
((0.386186,0.12607),0.996973)
((0.225477,0.2396),0.998325)
((0.617665,0.548247),0.688372)
((0.715295,0.405801),0.726061)
((0.94485,0.332323),0.610175)
((0.27164,0.982054),0.657719)
((0.970245,0.762854),0.400438)
((0.758866,0.471996),0.635971)
((0.248975,0.00756088),0.999881)
((0.855616,0.317462),0.688237)
((0.855826,0.584177),0.502629)
((0.176125,0.0699445),0.999897)
((0.375934,0.549736),0.887124)
((0.256642,0.522133),0.960462)
((0.513889,0.568031),0.762161)
((0.618624,0.900076),0.47268)
((0.694101,0.844101),0.461751)
((0.139676,0.311765),0.998626)
((0.392348,0.854971),0.64404)
((0.717567,0.337199),0.783558)
((0.187294,0.989207),0.729413)
((0.319253,0.157539),0.998026)
((0.752061,0.0781189),0.940516)
((0.629534,0.00103548),0.989396)
((0.0856798,0.48515),0.994928)
((0.318498,0.941506),0.645592)
((0.0693272,0.494622),0.99535)
((0.0114503,0.445261),0.998647)
((0.0443579,0.268092),0.999764)
((0.967394,0.558247),0.46556)
((0.836123,0.586018),0.511623)
((0.458323,0.530224),0.839367)
((0.430119,0.597999),0.81081)
((0.841989,0.822467),0.417914)
((0.45297,0.559556),0.821421)
((0.159666,0.640264),0.957444)
((0.548763,0.478919),0.805315)
((0.797802,0.300824),0.749436)
((0.557037,0.427337),0.839379)
((0.301859,0.642717),0.88028)
((0.912487,0.620357),0.461428)
((0.584223,0.981814),0.456914)
((0.114979,0.595673),0.980111)
((0.427075,0.159337),0.993005)
((0.863765,0.394469),0.618911)
((0.717584,0.699889),0.514789)
((0.980487,0.175908),0.715922)
((0.230113,0.410605),0.988467)
((0.773907,0.072102),0.934059)
((0.233072,0.226877),0.998421)
((0.631658,0.392738),0.807218)
((0.86714,0.180421),0.799949)
((0.871656,0.664943),0.459554)
((0.481244,0.428694),0.892909)
((0.0922795,0.783103),0.934142)
((0.0714111,0.00476658),0.999988)
((0.40346,0.655634),0.788638)
((0.986581,0.518439),0.475119)
((0.251308,0.413656),0.985233)
((0.677776,0.115073),0.953571)
((0.808125,0.39536),0.659635)
((0.814962,0.788612),0.436135)
((0.571268,0.0450745),0.99062)
((0.199217,0.345175),0.995861)
((0.117176,0.432289),0.995853)
((0.572051,0.748834),0.576883)
((0.825027,0.439192),0.612445)
((0.929255,0.696683),0.428759)
